#PATH-POINTS-START Path
139.799,-19.283,120,0
138.232,-20.525,120
136.664,-21.766,120
135.096,-23.008,120
133.528,-24.25,120
131.961,-25.492,120
130.393,-26.734,120
128.825,-27.976,120
127.257,-29.218,120
125.69,-30.459,120
124.122,-31.701,120
122.554,-32.943,120
120.986,-34.185,120
119.419,-35.427,120
117.851,-36.669,120
116.283,-37.911,120
114.716,-39.152,120
113.148,-40.394,120
111.58,-41.636,120
110.012,-42.878,120
108.445,-44.12,120
106.877,-45.362,120
105.309,-46.604,120
103.741,-47.845,120
102.174,-49.087,120
100.606,-50.329,120
99.038,-51.571,120
97.47,-52.813,120
95.903,-54.055,120
94.335,-55.297,120
92.767,-56.538,120
91.2,-57.78,120
89.632,-59.022,120
88.064,-60.264,120
86.496,-61.506,120
84.929,-62.748,120
83.361,-63.99,120
81.793,-65.231,120
80.225,-66.473,120
78.658,-67.715,120
77.09,-68.957,120
75.522,-70.199,120
73.954,-71.441,120
72.387,-72.683,120
70.819,-73.924,120
69.251,-75.166,120
67.684,-76.408,120
66.116,-77.65,120
64.548,-78.892,120
62.98,-80.134,120
61.413,-81.376,120
59.845,-82.617,120
58.277,-83.859,120
56.709,-85.101,120
55.142,-86.343,120
53.574,-87.585,120
52.006,-88.827,120
50.438,-90.069,120
48.871,-91.31,120
47.303,-92.552,120
45.735,-93.794,120
44.167,-95.036,120
42.6,-96.278,120
41.032,-97.52,120
39.464,-98.762,120
37.897,-100.003,120
36.329,-101.245,120
34.761,-102.487,120
33.193,-103.729,120
31.626,-104.971,120
30.058,-106.213,120
28.49,-107.455,120
26.922,-108.696,120
25.355,-109.938,120
23.787,-111.18,120
22.219,-112.422,120
20.651,-113.664,120
19.084,-114.906,120
17.516,-116.148,120
15.948,-117.389,120
14.381,-118.631,120
12.813,-119.873,120
11.245,-121.115,120
9.897,-122.181,120,0
11.453,-120.925,120
13.008,-119.668,120
14.564,-118.411,120
16.12,-117.155,120
17.676,-115.898,120
19.232,-114.641,120
20.788,-113.384,120
22.344,-112.128,120
23.899,-110.871,120
25.455,-109.614,120
27.011,-108.358,120
28.567,-107.101,120
30.123,-105.844,120
31.679,-104.588,120
33.235,-103.331,120
34.79,-102.074,120
36.346,-100.817,120
37.902,-99.561,120
39.458,-98.304,120
41.014,-97.047,120
42.57,-95.791,120
44.126,-94.534,120
45.681,-93.277,120
47.237,-92.02,120
48.793,-90.764,120
50.349,-89.507,120
51.905,-88.25,120
53.461,-86.994,120
55.017,-85.737,120
56.572,-84.48,120
58.128,-83.224,120
59.684,-81.967,120
61.24,-80.71,120
62.796,-79.453,120
64.352,-78.197,120
65.908,-76.94,120
67.463,-75.683,120
69.019,-74.427,120
70.575,-73.17,120
71.189,-71.864,120,0
69.774,-70.45,120
68.359,-69.037,120
66.944,-67.623,120
65.529,-66.21,120
64.114,-64.797,120
62.699,-63.383,120
61.284,-61.97,120
59.869,-60.557,120
58.453,-59.143,120
57.038,-57.73,120
55.623,-56.316,120
54.208,-54.903,120
52.793,-53.49,120
51.378,-52.076,120
49.963,-50.663,120
48.548,-49.25,120
47.133,-47.836,120
45.718,-46.423,120
44.303,-45.01,120
42.888,-43.596,120
41.473,-42.183,120
40.058,-40.769,120
38.643,-39.356,120
37.228,-37.943,120
35.813,-36.529,120
34.397,-35.116,120
32.982,-33.703,120
31.567,-32.289,120
30.152,-30.876,120
28.737,-29.462,120
27.322,-28.049,120
25.907,-26.636,120
24.492,-25.222,120,0
25.762,-26.392,120
27.229,-27.752,120
28.696,-29.111,120
30.163,-30.471,120
31.63,-31.83,120
33.097,-33.189,120
34.564,-34.549,120
36.031,-35.908,120
37.498,-37.268,120
38.965,-38.627,120
40.432,-39.986,120
41.899,-41.346,120
43.366,-42.705,120
44.833,-44.064,120
46.3,-45.424,120
47.767,-46.783,120
49.234,-48.143,120
50.701,-49.502,120
52.168,-50.861,120
53.635,-52.221,120
55.102,-53.58,120
56.569,-54.939,120
58.036,-56.299,120
59.503,-57.658,120
60.97,-59.018,120
62.437,-60.377,120
63.904,-61.736,120
65.371,-63.096,120
66.838,-64.455,120
68.305,-65.815,120
69.772,-67.174,120
71.239,-68.533,120
72.706,-69.893,120
74.173,-71.252,120
75.64,-72.611,120
77.107,-73.971,120
78.574,-75.33,120
80.041,-76.69,120
81.508,-78.049,120
82.975,-79.408,120
84.442,-80.768,120
85.909,-82.127,120
87.376,-83.486,120
88.843,-84.846,120
90.31,-86.205,120
91.777,-87.565,120
93.244,-88.924,120
94.711,-90.283,120
96.178,-91.643,120
97.645,-93.002,120
99.112,-94.362,120
100.579,-95.721,120
102.046,-97.08,120
103.513,-98.44,120
104.98,-99.799,120
106.447,-101.158,120
107.914,-102.518,120
109.381,-103.877,120
110.848,-105.237,120
112.315,-106.596,120
